"","gamma","child_weight","depth","subsample","col_subsample","eta","n_iterations","cv_rmse","std_deviation"
"1",0.1,4,9,1,0.8,0.08,964,5.5847402,0.0689694426406566
"1",0.1,4,10,0.8,0.8,0.01,4992,5.3463878,0.0650420782890469
"1",0.1,4,10,0.8,0.8,0.05,1106,5.3395678,0.0545679486966204
"1",0.1,4,10,0.8,0.8,0.08,851,5.3217646,0.0663225775934769
"1",0.1,4,10,0.9,0.8,0.01,5999,5.31189,0.0655820553596909
"1",0.1,4,10,0.9,0.8,0.05,1131,5.341428,0.0605988659564072
"1",0.1,4,10,0.9,0.8,0.08,798,5.327649,0.0645769793254304
"1",0.1,4,10,1,0.8,0.01,6833,5.5124338,0.046455113158404
"1",0.1,4,10,1,0.8,0.05,1456,5.4546376,0.0584181182737123
"1",0.1,4,10,1,0.8,0.08,1234,5.3737888,0.0516016009302019
"1",0.1,4,11,0.8,0.8,0.01,4077,5.2820024,0.0641966564973755
"1",0.1,4,11,0.8,0.8,0.05,908,5.2819788,0.058371107299431
"1",0.1,4,11,0.8,0.8,0.08,550,5.3013454,0.0646676288527987
"1",0.1,4,11,0.9,0.8,0.01,4151,5.2895768,0.0618410950271956
"1",0.1,4,11,0.9,0.8,0.05,958,5.2801072,0.0601262310723069
"1",0.1,4,11,0.9,0.8,0.08,677,5.2776258,0.0591134004009117
"1",0.1,4,11,1,0.8,0.01,4761,5.4685074,0.0617384994038337
"1",0.1,4,11,1,0.8,0.05,1365,5.3433542,0.0513131039809387
"1",0.1,4,11,1,0.8,0.08,896,5.3272208,0.0460187009525253
"1",0.1,4,9,0.8,0.9,0.01,5414,5.4857318,0.0658012226403534
"1",0.1,4,9,0.8,0.9,0.05,1190,5.473803,0.0680892636588199
"1",0.1,4,9,0.8,0.9,0.08,899,5.4243086,0.0646922774111346
"1",0.1,4,9,0.9,0.9,0.01,7344,5.3987378,0.0640634464555045
"1",0.1,4,9,0.9,0.9,0.05,1664,5.3819888,0.0604879315480413
"1",0.1,4,9,0.9,0.9,0.08,1224,5.3629318,0.0736788881115893
"1",0.1,4,9,1,0.9,0.01,6317,5.7111022,0.0554004629995347
"1",0.1,4,9,1,0.9,0.05,2067,5.5120458,0.0586258556181394
"1",0.1,4,9,1,0.9,0.08,964,5.5847404,0.0689692088416086
"1",0.1,4,10,0.8,0.9,0.01,4992,5.3463872,0.0650416616866803
"1",0.1,4,10,0.8,0.9,0.05,1106,5.339568,0.0545679025692243
"1",0.1,4,10,0.8,0.9,0.08,851,5.3217644,0.0663225192241305
"1",0.1,4,10,0.9,0.9,0.01,5999,5.3118904,0.0655816440190285
"1",0.1,4,10,0.9,0.9,0.05,1131,5.3414284,0.0605985840712554
"1",0.1,4,10,0.9,0.9,0.08,798,5.3276494,0.0645769140624933
"1",0.1,4,10,1,0.9,0.01,6833,5.5124334,0.0464546993472227
"1",0.1,4,10,1,0.9,0.05,1456,5.4546376,0.0584180399691943
"1",0.1,4,10,1,0.9,0.08,1234,5.3737888,0.0516010700369787
"1",0.1,4,11,0.8,0.9,0.01,4077,5.2820026,0.0641966535283253
"1",0.1,4,11,0.8,0.9,0.05,908,5.2819788,0.0583709755491484
"1",0.1,4,11,0.8,0.9,0.08,550,5.3013452,0.0646674781305117
"1",0.1,4,11,0.9,0.9,0.01,4151,5.2895764,0.0618404678139197
"1",0.1,4,11,0.9,0.9,0.05,958,5.280107,0.0601256061524574
"1",0.1,4,11,0.9,0.9,0.08,677,5.2776258,0.0591134004009117
"1",0.1,4,11,1,0.9,0.01,4761,5.4685076,0.0617382785980103
"1",0.1,4,11,1,0.9,0.05,1365,5.3433542,0.0513131039809387
"1",0.1,4,11,1,0.9,0.08,896,5.327221,0.0460185012315657
"1",0.1,4,9,0.8,1,0.01,5414,5.4857316,0.0658013672824377
"1",0.1,4,9,0.8,1,0.05,1190,5.4738038,0.0680898121965515
"1",0.1,4,9,0.8,1,0.08,899,5.4243086,0.0646922774111346
"1",0.1,4,9,0.9,1,0.01,7344,5.3987376,0.064063118492948
"1",0.1,4,9,0.9,1,0.05,1664,5.381989,0.0604879431887293
"1",0.1,4,9,0.9,1,0.08,1224,5.3629322,0.0736789796221
"1",0.1,4,9,1,1,0.01,6317,5.711102,0.0554006502922931
"1",0.1,4,9,1,1,0.05,2067,5.512046,0.0586264102977728
"1",0.1,4,9,1,1,0.08,964,5.5847402,0.068968866928223
"1",0.1,4,10,0.8,1,0.01,4992,5.3463876,0.0650420830373995
"1",0.1,4,10,0.8,1,0.05,1106,5.3395678,0.0545673734181855
"1",0.1,4,10,0.8,1,0.08,851,5.3217646,0.0663225910549355
"1",0.1,4,10,0.9,1,0.01,5999,5.31189,0.0655820553596909
"1",0.1,4,10,0.9,1,0.05,1131,5.3414286,0.0605990172943349
"1",0.1,4,10,0.9,1,0.08,798,5.3276492,0.0645768698448685
"1",0.1,4,10,1,1,0.01,6833,5.5124336,0.04645463039391
"1",0.1,4,10,1,1,0.05,1456,5.4546378,0.0584179669566998
"1",0.1,4,10,1,1,0.08,1234,5.373789,0.0516014190502853
"1",0.1,4,11,0.8,1,0.01,4077,5.2820028,0.0641969519880715
"1",0.1,4,11,0.8,1,0.05,908,5.2819788,0.0583709755491484
"1",0.1,4,11,0.8,1,0.08,550,5.3013454,0.0646678550150381
"1",0.1,4,11,0.9,1,0.01,4151,5.2895764,0.0618410418819531
"1",0.1,4,11,0.9,1,0.05,958,5.280107,0.0601255513272122
"1",0.1,4,11,0.9,1,0.08,677,5.277626,0.0591135356141237
"1",0.1,4,11,1,1,0.01,4761,5.4685072,0.0617385398576623
"1",0.1,4,11,1,1,0.05,1365,5.3433542,0.0513131039809387
"1",0.1,4,11,1,1,0.08,896,5.3272212,0.0460190857814651
"1",0.1,5,9,0.8,0.8,0.01,5414,5.4857316,0.0658013672824377
"1",0.1,5,9,0.8,0.8,0.05,1190,5.4738032,0.06808933213186
"1",0.1,5,9,0.8,0.8,0.08,899,5.4243084,0.0646922052448066
"1",0.1,5,9,0.9,0.8,0.01,7344,5.3987382,0.0640632491788709
"1",0.1,5,9,0.9,0.8,0.05,1664,5.3819888,0.0604877002221136
"1",0.1,5,9,0.9,0.8,0.08,1224,5.3629318,0.0736791362663734
"1",0.1,5,9,1,0.8,0.01,6317,5.711102,0.0554006502922931
"1",0.1,5,9,1,0.8,0.05,2067,5.5120462,0.0586262888110332
"1",0.1,5,9,1,0.8,0.08,964,5.5847402,0.068968866928223
"1",0.1,5,10,0.8,0.8,0.01,4992,5.3463878,0.0650416080317559
"1",0.1,5,10,0.8,0.8,0.05,1106,5.339568,0.0545673272902704
"1",0.1,5,10,0.8,0.8,0.08,851,5.3217646,0.0663223694257187
"1",0.1,5,10,0.9,0.8,0.01,5999,5.3118898,0.0655817261815742
"1",0.1,5,10,0.9,0.8,0.05,1131,5.3414288,0.0605987583252176
"1",0.1,5,10,0.9,0.8,0.08,798,5.3276492,0.0645770235436953
"1",0.1,5,10,1,0.8,0.01,6833,5.5124334,0.0464546993472227
"1",0.1,5,10,1,0.8,0.05,1456,5.4546372,0.0584177287658693
"1",0.1,5,10,1,0.8,0.08,1234,5.3737886,0.0516012519173337
"1",0.1,5,11,0.8,0.8,0.01,4077,5.2820028,0.0641965236547979
"1",0.1,5,11,0.8,0.8,0.05,908,5.2819788,0.058371107299431
"1",0.1,5,11,0.8,0.8,0.08,550,5.3013454,0.0646674483139878
"1",0.1,5,11,0.9,0.8,0.01,4151,5.2895764,0.0618409171523683
"1",0.1,5,11,0.9,0.8,0.05,958,5.2801072,0.0601253760849714
"1",0.1,5,11,0.9,0.8,0.08,677,5.2776258,0.0591134004009117
"1",0.1,5,11,1,0.8,0.01,4761,5.4685074,0.0617379821004879
"1",0.1,5,11,1,0.8,0.05,1365,5.343354,0.0513125568765254
"1",0.1,5,11,1,0.8,0.08,896,5.3272214,0.0460186656590261
"1",0.1,5,9,0.8,0.9,0.01,5414,5.4857316,0.0658012317775142
"1",0.1,5,9,0.8,0.9,0.05,1190,5.4738036,0.0680896796044411
"1",0.1,5,9,0.8,0.9,0.08,899,5.4243084,0.0646922052448066
"1",0.1,5,9,0.9,0.9,0.01,7344,5.3987378,0.0640631890788878
"1",0.1,5,9,0.9,0.9,0.05,1664,5.381989,0.060488019898189
"1",0.1,5,9,0.9,0.9,0.08,1224,5.362932,0.0736789665969892
"1",0.1,5,9,1,0.9,0.01,6317,5.7111018,0.0554002796794551
"1",0.1,5,9,1,0.9,0.05,2067,5.512046,0.0586257341378859
"1",0.1,5,9,1,0.9,0.08,964,5.5847402,0.0689692471131905
"1",0.1,5,10,0.8,0.9,0.01,4992,5.3463876,0.0650420830373995
"1",0.1,5,10,0.8,0.9,0.05,1106,5.3395678,0.0545673734181855
"1",0.1,5,10,0.8,0.9,0.08,851,5.321765,0.0663229497414135
"1",0.1,5,10,0.9,0.9,0.01,5999,5.3118904,0.0655816608255735
"1",0.1,5,10,0.9,0.9,0.05,1131,5.3414284,0.0605985840712554
"1",0.1,5,10,0.9,0.9,0.08,798,5.3276492,0.0645768698448685
"1",0.1,5,10,1,0.9,0.01,6833,5.5124336,0.0464550576949136
"1",0.1,5,10,1,0.9,0.05,1456,5.4546376,0.0584180399691943
"1",0.1,5,10,1,0.9,0.08,1234,5.3737886,0.0516012453593619
"1",0.1,5,11,0.8,0.9,0.01,4077,5.282003,0.0641963610090549
"1",0.1,5,11,0.8,0.9,0.05,908,5.2819786,0.0583711269330784
"1",0.1,5,11,0.8,0.9,0.08,550,5.3013452,0.0646677477306995
"1",0.1,5,11,0.9,0.9,0.01,4151,5.2895766,0.0618407814200027
"1",0.1,5,11,0.9,0.9,0.05,958,5.2801074,0.0601255194225912
"1",0.1,5,11,0.9,0.9,0.08,677,5.2776258,0.0591134004009117
"1",0.1,5,11,1,0.9,0.01,4761,5.4685076,0.0617382785980103
"1",0.1,5,11,1,0.9,0.05,1365,5.343354,0.0513127620812528
"1",0.1,5,11,1,0.9,0.08,896,5.327221,0.0460188507679306
"1",0.1,5,9,0.8,1,0.01,5414,5.4857316,0.0658013672824377
"1",0.1,5,9,0.8,1,0.05,1190,5.4738032,0.0680895879188641
"1",0.1,5,9,0.8,1,0.08,899,5.4243086,0.0646920277517881
"1",0.1,5,9,0.9,1,0.01,7344,5.3987378,0.0640631890788878
"1",0.1,5,9,0.9,1,0.05,1664,5.3819888,0.0604876235122484
"1",0.1,5,9,0.9,1,0.08,1224,5.3629324,0.0736787342469985
"1",0.1,5,9,1,1,0.01,6317,5.711102,0.0554006502922931
"1",0.1,5,9,1,1,0.05,2067,5.512046,0.0586259299661992
"1",0.1,5,9,1,1,0.08,964,5.5847404,0.0689692088416086
"1",0.1,5,10,0.8,1,0.01,4992,5.3463878,0.0650420782890469
"1",0.1,5,10,0.8,1,0.05,1106,5.3395684,0.0545677574968852
"1",0.1,5,10,0.8,1,0.08,851,5.3217648,0.0663222968763615
"1",0.1,5,10,0.9,1,0.01,5999,5.3118902,0.0655818083477279
"1",0.1,5,10,0.9,1,0.05,1131,5.3414282,0.060598843039769
"1",0.1,5,10,0.9,1,0.08,798,5.3276494,0.0645769140624933
"1",0.1,5,10,1,1,0.01,6833,5.5124334,0.0464552764564005
"1",0.1,5,10,1,1,0.05,1456,5.4546376,0.0584181182737123
"1",0.1,5,10,1,1,0.08,1234,5.3737888,0.0516016009302019
"1",0.1,5,11,0.8,1,0.01,4077,5.2820026,0.064196954957689
"1",0.1,5,11,0.8,1,0.05,908,5.2819788,0.058371107299431
"1",0.1,5,11,0.8,1,0.08,550,5.3013454,0.0646677684371677
"1",0.1,5,11,0.9,1,0.01,4151,5.2895764,0.0618410418819531
"1",0.1,5,11,0.9,1,0.05,958,5.2801074,0.0601256824280334
"1",0.1,5,11,0.9,1,0.08,677,5.2776256,0.059113265190095
"1",0.1,5,11,1,1,0.01,4761,5.4685072,0.0617382029067387
"1",0.1,5,11,1,1,0.05,1365,5.3433542,0.0513125935629787
"1",0.1,5,11,1,1,0.08,896,5.3272212,0.0460185341201234
"1",0.1,6,9,0.8,0.8,0.01,5414,5.4857318,0.0658014605564721
"1",0.1,6,9,0.8,0.8,0.05,1190,5.4738032,0.0680899038812786
"1",0.1,6,9,0.8,0.8,0.08,899,5.4243088,0.06469209991771
"1",0.1,6,9,0.9,0.8,0.01,7344,5.398738,0.0640635170405284
"1",0.1,6,9,0.9,0.8,0.05,1664,5.3819892,0.0604883395751887
"1",0.1,6,9,0.9,0.8,0.08,1224,5.3629318,0.0736788881115893
"1",0.1,6,9,1,0.8,0.01,6317,5.7111022,0.0554005748901778
"1",0.1,6,9,1,0.8,0.05,2067,5.5120462,0.058625739740801
"1",0.1,6,9,1,0.8,0.08,964,5.58474,0.0689690125984195
"1",0.1,6,10,0.8,0.8,0.01,4992,5.3463872,0.0650416616866803
"1",0.1,6,10,0.8,0.8,0.05,1106,5.339568,0.054567701336998
"1",0.1,6,10,0.8,0.8,0.08,851,5.3217648,0.0663223103378771
"1",0.1,6,10,0.9,0.8,0.01,5999,5.31189,0.0655820553596909
"1",0.1,6,10,0.9,0.8,0.05,1131,5.3414282,0.060598843039769
"1",0.1,6,10,0.9,0.8,0.08,798,5.3276494,0.0645769140624933
"1",0.1,6,10,1,0.8,0.01,6833,5.5124334,0.0464546993472227
"1",0.1,6,10,1,0.8,0.05,1456,5.4546376,0.0584181182737123
"1",0.1,6,10,1,0.8,0.08,1234,5.3737886,0.0516012519173337
"1",0.1,6,11,0.8,0.8,0.01,4077,5.2820026,0.0641966535283253
"1",0.1,6,11,0.8,0.8,0.05,908,5.2819788,0.0583709755491484
"1",0.1,6,11,0.8,0.8,0.08,550,5.3013458,0.0646677568418837
"1",0.1,6,11,0.9,0.8,0.01,4151,5.2895764,0.0618410418819531
"1",0.1,6,11,0.9,0.8,0.05,958,5.2801068,0.0601257813933777
"1",0.1,6,11,0.9,0.8,0.08,677,5.2776258,0.0591134004009117
"1",0.1,6,11,1,0.8,0.01,4761,5.4685076,0.0617382785980103
"1",0.1,6,11,1,0.8,0.05,1365,5.343354,0.0513129964161689
"1",0.1,6,11,1,0.8,0.08,896,5.3272212,0.0460183137170639
"1",0.1,6,9,0.8,0.9,0.01,5414,5.485732,0.0658013159138639
"1",0.1,6,9,0.8,0.9,0.05,1190,5.473803,0.0680898354087874
"1",0.1,6,9,0.8,0.9,0.08,899,5.4243084,0.0646922052448066
"1",0.1,6,9,0.9,0.9,0.01,7344,5.3987376,0.064063118492948
"1",0.1,6,9,0.9,0.9,0.05,1664,5.381989,0.060488019898189
"1",0.1,6,9,0.9,0.9,0.08,1224,5.362932,0.0736789665969892
"1",0.1,6,9,1,0.9,0.01,6317,5.711102,0.0554006502922931
"1",0.1,6,9,1,0.9,0.05,2067,5.5120458,0.0586258556181394
"1",0.1,6,9,1,0.9,0.08,964,5.5847402,0.068968866928223
"1",0.1,6,10,0.8,0.9,0.01,4992,5.3463878,0.0650418265530549
"1",0.1,6,10,0.8,0.9,0.05,1106,5.3395682,0.0545676552085138
"1",0.1,6,10,0.8,0.9,0.08,851,5.3217646,0.0663222385074644
"1",0.1,6,10,0.9,0.9,0.01,5999,5.3118902,0.0655818083477279
"1",0.1,6,10,0.9,0.9,0.05,1131,5.3414284,0.0605985840712554
"1",0.1,6,10,0.9,0.9,0.08,798,5.327649,0.0645765506604149
"1",0.1,6,10,1,0.9,0.01,6833,5.5124334,0.0464546993472227
"1",0.1,6,10,1,0.9,0.05,1456,5.4546376,0.0584181182737123
"1",0.1,6,10,1,0.9,0.08,1234,5.3737888,0.0516016009302019
"1",0.1,6,11,0.8,0.9,0.01,4077,5.282003,0.0641966189296665
"1",0.1,6,11,0.8,0.9,0.05,908,5.281979,0.0583709559147806
"1",0.1,6,11,0.8,0.9,0.08,550,5.3013454,0.0646678550150381
"1",0.1,6,11,0.9,0.9,0.01,4151,5.2895764,0.0618410418819531
"1",0.1,6,11,0.9,0.9,0.05,958,5.2801072,0.0601253760849714
"1",0.1,6,11,0.9,0.9,0.08,677,5.2776258,0.0591134004009117
"1",0.1,6,11,1,0.9,0.01,4761,5.4685074,0.0617383190525879
"1",0.1,6,11,1,0.9,0.05,1365,5.343354,0.0513129964161689
"1",0.1,6,11,1,0.9,0.08,896,5.3272208,0.0460190504873346
"1",0.1,6,9,0.8,1,0.01,5414,5.4857316,0.0658014696935999
"1",0.1,6,9,0.8,1,0.05,1190,5.4738034,0.0680896563910042
"1",0.1,6,9,0.8,1,0.08,899,5.4243086,0.0646922774111346
"1",0.1,6,9,0.9,1,0.01,7344,5.3987378,0.0640631890788878
"1",0.1,6,9,0.9,1,0.05,1664,5.3819892,0.0604880315381258
"1",0.1,6,9,0.9,1,0.08,1224,5.3629322,0.0736787212223266
"1",0.1,6,9,1,1,0.01,6317,5.711102,0.0554006502922931
"1",0.1,6,9,1,1,0.05,2067,5.5120458,0.0586258556181394
"1",0.1,6,9,1,1,0.08,964,5.5847404,0.0689692088416086
"1",0.1,6,10,0.8,1,0.01,4992,5.3463874,0.0650417728958905
"1",0.1,6,10,0.8,1,0.05,1106,5.339568,0.0545673272902704
"1",0.1,6,10,0.8,1,0.08,851,5.3217646,0.0663225775934769
"1",0.1,6,10,0.9,1,0.01,5999,5.3118904,0.0655821207177632
"1",0.1,6,10,0.9,1,0.05,1131,5.3414284,0.0605985840712554
"1",0.1,6,10,0.9,1,0.08,798,5.3276492,0.0645768698448685
"1",0.1,6,10,1,1,0.01,6833,5.5124334,0.0464546993472227
"1",0.1,6,10,1,1,0.05,1456,5.4546374,0.0584181087629329
"1",0.1,6,10,1,1,0.08,1234,5.3737888,0.0516010700369787
"1",0.1,6,11,0.8,1,0.01,4077,5.2820026,0.064196954957689
"1",0.1,6,11,0.8,1,0.05,908,5.2819786,0.0583711269330784
"1",0.1,6,11,0.8,1,0.08,550,5.3013456,0.0646672859971476
"1",0.1,6,11,0.9,1,0.01,4151,5.2895764,0.0618410418819531
"1",0.1,6,11,0.9,1,0.05,958,5.2801072,0.0601257494902082
"1",0.1,6,11,0.9,1,0.08,677,5.2776258,0.0591134004009117
"1",0.1,6,11,1,1,0.01,4761,5.4685076,0.0617382785980103
"1",0.1,6,11,1,1,0.05,1365,5.343354,0.0513129964161689
"1",0.1,6,11,1,1,0.08,896,5.3272214,0.0460186656590261
"1",0.2,1,9,0.8,0.8,0.01,5685,5.4694856,0.0683352749598264
"1",0.2,1,9,0.8,0.8,0.05,1560,5.3850272,0.0611125623858419
"1",0.2,1,9,0.8,0.8,0.08,909,5.4253182,0.0644474484751396
"1",0.2,1,9,0.9,0.8,0.01,7236,5.4030472,0.0619438612564931
"1",0.2,1,9,0.9,0.8,0.05,1272,5.4606704,0.0608454623241797
"1",0.2,1,9,0.9,0.8,0.08,1007,5.4039554,0.0757162671969531
"1",0.2,1,9,1,0.8,0.01,7135,5.6650178,0.068635550836009
"1",0.2,1,9,1,0.8,0.05,1732,5.5563014,0.0666386626534663
"1",0.2,1,9,1,0.8,0.08,1166,5.521102,0.057771255004575
"1",0.2,1,10,0.8,0.8,0.01,5038,5.3453936,0.0673917425641824
"1",0.2,1,10,0.8,0.8,0.05,905,5.3963094,0.0626770727032142
"1",0.2,1,10,0.8,0.8,0.08,735,5.3475664,0.0627817983642151
"1",0.2,1,10,0.9,0.8,0.01,5580,5.3335708,0.0628238800756122
"1",0.2,1,10,0.9,0.8,0.05,1195,5.3313708,0.0573008586545984
"1",0.2,1,10,0.9,0.8,0.08,864,5.3051654,0.0664170675944152
"1",0.2,1,10,1,0.8,0.01,4838,5.629523,0.0584376645015989
"1",0.2,1,10,1,0.8,0.05,1304,5.500442,0.0668727697617212
"1",0.2,1,10,1,0.8,0.08,1203,5.3630796,0.0476912669053529
"1",0.2,1,11,0.8,0.8,0.01,4341,5.270738,0.0620596428510547
"1",0.2,1,11,0.8,0.8,0.05,899,5.2834234,0.062210256500351
"1",0.2,1,11,0.8,0.8,0.08,553,5.3084064,0.0569877702866496
"1",0.2,1,11,0.9,0.8,0.01,4964,5.2541928,0.0616121739898544
"1",0.2,1,11,0.9,0.8,0.05,855,5.3035012,0.0559966750812677
"1",0.2,1,11,0.9,0.8,0.08,608,5.289687,0.0554539362137817
"1",0.2,1,11,1,0.8,0.01,5465,5.435007,0.0612698648603224
"1",0.2,1,11,1,0.8,0.05,1339,5.3442522,0.0454012909393174
"1",0.2,1,11,1,0.8,0.08,877,5.3358674,0.0545743762753765
"1",0.2,1,9,0.8,0.9,0.01,5685,5.4694852,0.068335320151125
"1",0.2,1,9,0.8,0.9,0.05,1560,5.385027,0.0611124809281993
"1",0.2,1,9,0.8,0.9,0.08,909,5.425318,0.0644474749885783
"1",0.2,1,9,0.9,0.9,0.01,7236,5.4030472,0.0619438612564931
"1",0.2,1,9,0.9,0.9,0.05,1272,5.4606704,0.060845000457276
"1",0.2,1,9,0.9,0.9,0.08,1007,5.4039554,0.0757162671969531
"1",0.2,1,9,1,0.9,0.01,7135,5.6650178,0.068635550836009
"1",0.2,1,9,1,0.9,0.05,1732,5.5563012,0.0666388372719527
"1",0.2,1,9,1,0.9,0.08,1166,5.5211018,0.0577712711800151
"1",0.2,1,10,0.8,0.9,0.01,5038,5.3453936,0.0673920099851371
"1",0.2,1,10,0.8,0.9,0.05,905,5.3963092,0.0626772595297608
"1",0.2,1,10,0.8,0.9,0.08,735,5.3475662,0.0627814498762391
"1",0.2,1,10,0.9,0.9,0.01,5580,5.3335708,0.0628237872764427
"1",0.2,1,10,0.9,0.9,0.05,1195,5.3313708,0.0573008586545984
"1",0.2,1,10,0.9,0.9,0.08,864,5.3051656,0.0664170560672162
"1",0.2,1,10,1,0.9,0.01,4838,5.6295234,0.0584379375152729
"1",0.2,1,10,1,0.9,0.05,1304,5.5004418,0.0668728837224811
"1",0.2,1,10,1,0.9,0.08,1203,5.3630796,0.0476915611847225
"1",0.2,1,11,0.8,0.9,0.01,4341,5.270738,0.0620599562745744
"1",0.2,1,11,0.8,0.9,0.05,899,5.2834234,0.062210256500351
"1",0.2,1,11,0.8,0.9,0.08,553,5.3084064,0.0569877702866496
"1",0.2,1,11,0.9,0.9,0.01,4964,5.2541928,0.0616125388971993
"1",0.2,1,11,0.9,0.9,0.05,855,5.3035016,0.0559966457302641
"1",0.2,1,11,0.9,0.9,0.08,608,5.2896868,0.0554540672751752
"1",0.2,1,11,1,0.9,0.01,5465,5.4350072,0.0612701807257042
"1",0.2,1,11,1,0.9,0.05,1339,5.344252,0.0454015137325009
"1",0.2,1,11,1,0.9,0.08,877,5.3358674,0.0545743762753765
"1",0.2,1,9,0.8,1,0.01,5685,5.4694854,0.0683354360390058
"1",0.2,1,9,0.8,1,0.05,1560,5.3850276,0.0611129266312922
"1",0.2,1,9,0.8,1,0.08,909,5.4253184,0.0644477966376066
"1",0.2,1,9,0.9,1,0.01,7236,5.4030472,0.0619438612564931
"1",0.2,1,9,0.9,1,0.05,1272,5.4606702,0.0608454235399753
"1",0.2,1,9,0.9,1,0.08,1007,5.4039554,0.0757162671969531
"1",0.2,1,9,1,1,0.01,7135,5.6650176,0.0686352161083758
"1",0.2,1,9,1,1,0.05,1732,5.5563012,0.0666386698768578
"1",0.2,1,9,1,1,0.08,1166,5.5211022,0.0577713531618949
"1",0.2,1,10,0.8,1,0.01,5038,5.3453934,0.0673917058623838
"1",0.2,1,10,0.8,1,0.05,905,5.3963094,0.0626770727032142
"1",0.2,1,10,0.8,1,0.08,735,5.3475666,0.0627818829969033
"1",0.2,1,10,0.9,1,0.01,5580,5.3335706,0.0628240323430395
"1",0.2,1,10,0.9,1,0.05,1195,5.3313708,0.0573008586545984
"1",0.2,1,10,0.9,1,0.08,864,5.3051656,0.0664167806042587
"1",0.2,1,10,1,1,0.01,4838,5.6295232,0.0584380719270938
"1",0.2,1,10,1,1,0.05,1304,5.5004418,0.0668728837224811
"1",0.2,1,10,1,1,0.08,1203,5.3630796,0.0476917480602158
"1",0.2,1,11,0.8,1,0.01,4341,5.270738,0.0620596428510547
"1",0.2,1,11,0.8,1,0.05,899,5.2834236,0.0622100078881323
"1",0.2,1,11,0.8,1,0.08,553,5.308406,0.0569878043269455
"1",0.2,1,11,0.9,1,0.01,4964,5.2541924,0.0616125844405068
"1",0.2,1,11,0.9,1,0.05,855,5.3035012,0.0559970684032351
"1",0.2,1,11,0.9,1,0.08,608,5.2896872,0.0554540544717355
"1",0.2,1,11,1,1,0.01,5465,5.4350072,0.0612701807257042
"1",0.2,1,11,1,1,0.05,1339,5.3442522,0.0454015371520008
"1",0.2,1,11,1,1,0.08,877,5.3358672,0.0545740228438274
"1",0.2,2,9,0.8,0.8,0.01,5685,5.4694854,0.0683354360390058
"1",0.2,2,9,0.8,0.8,0.05,1560,5.3850274,0.0611128451754432
"1",0.2,2,9,0.8,0.8,0.08,909,5.425318,0.0644474749885783
"1",0.2,2,9,0.9,0.8,0.01,7236,5.4030472,0.0619438612564931
"1",0.2,2,9,0.9,0.8,0.05,1272,5.4606704,0.060845557348446
"1",0.2,2,9,0.9,0.8,0.08,1007,5.4039556,0.0757161159426249
"1",0.2,2,9,1,0.8,0.01,7135,5.6650176,0.0686352161083758
"1",0.2,2,9,1,0.8,0.05,1732,5.556301,0.066638719792663
"1",0.2,2,9,1,0.8,0.08,1166,5.5211018,0.0577712711800151
"1",0.2,2,10,0.8,0.8,0.01,5038,5.3453934,0.0673921685201096
"1",0.2,2,10,0.8,0.8,0.05,905,5.3963092,0.0626767518507519
"1",0.2,2,10,0.8,0.8,0.08,735,5.3475662,0.0627814498762391
"1",0.2,2,10,0.9,0.8,0.01,5580,5.3335706,0.0628240323430395
"1",0.2,2,10,0.9,0.8,0.05,1195,5.3313706,0.0573005396016761
"1",0.2,2,10,0.9,0.8,0.08,864,5.3051654,0.0664170675944152
"1",0.2,2,10,1,0.8,0.01,4838,5.6295232,0.0584380054909117
"1",0.2,2,10,1,0.8,0.05,1304,5.5004416,0.0668725894506637
"1",0.2,2,10,1,0.8,0.08,1203,5.3630796,0.0476912669053529
"1",0.2,2,11,0.8,0.8,0.01,4341,5.2707378,0.0620596577444281
"1",0.2,2,11,0.8,0.8,0.05,899,5.2834234,0.062210256500351
"1",0.2,2,11,0.8,0.8,0.08,553,5.3084062,0.0569879407397856
"1",0.2,2,11,0.9,0.8,0.01,4964,5.254193,0.0616121643768472
"1",0.2,2,11,0.9,0.8,0.05,855,5.3035012,0.0559967357062471
"1",0.2,2,11,0.9,0.8,0.08,608,5.289687,0.0554541855336503
"1",0.2,2,11,1,0.8,0.01,5465,5.4350072,0.0612701807257042
"1",0.2,2,11,1,0.8,0.05,1339,5.3442524,0.0454016304006738
"1",0.2,2,11,1,0.8,0.08,877,5.3358672,0.0545740228438274
"1",0.2,2,9,0.8,0.9,0.01,5685,5.4694854,0.0683354360390058
"1",0.2,2,9,0.8,0.9,0.05,1560,5.385027,0.0611124809281993
"1",0.2,2,9,0.8,0.9,0.08,909,5.4253182,0.0644480117905766
"1",0.2,2,9,0.9,0.9,0.01,7236,5.4030472,0.0619438612564931
"1",0.2,2,9,0.9,0.9,0.05,1272,5.4606702,0.0608452544588389
"1",0.2,2,9,0.9,0.9,0.08,1007,5.4039558,0.0757158951037328
"1",0.2,2,9,1,0.9,0.01,7135,5.6650176,0.0686352161083758
"1",0.2,2,9,1,0.9,0.05,1732,5.5563012,0.0666386698768578
"1",0.2,2,9,1,0.9,0.08,1166,5.5211016,0.0577709456028072
"1",0.2,2,10,0.8,0.9,0.01,5038,5.3453932,0.0673918921425742
"1",0.2,2,10,0.8,0.9,0.05,905,5.396309,0.062676938677603
"1",0.2,2,10,0.8,0.9,0.08,735,5.3475662,0.0627814498762391
"1",0.2,2,10,0.9,0.9,0.01,5580,5.3335708,0.0628237872764427
